response_id,university,question_type,true_label,predicted_label
R_1LdkJxKT92vgBu0,PSU: Penn State University,Q2,1,1
R_1LdkJxKT92vgBu0,PSU: Penn State University,Q4,1,1
R_2OSB6YgbltBIuPM,PSU: Penn State University,Q4,2,1
R_3Jq3xnd83NbmhtV,PSU: Penn State University,Q2,0,2
R_264703U4ayWfIXr,PSU: Penn State University,Q3,1,2
R_1DVgccj3uXDvjMm,PSU: Penn State University,Q3,1,2
R_2BzBclV5NaxDv1p,PSU: Penn State University,Q1,2,1
R_1FkS5YJy8Y5aL6w,PSU: Penn State University,Q4,2,1
R_1IXYMKhTr5iXFbL,PSU: Penn State University,Q2,0,1
R_2fycQm7V284mc9R,PSU: Penn State University,Q1,0,1
R_2fycQm7V284mc9R,PSU: Penn State University,Q2,0,1
R_2sTLIBtWJCWPCXb,PSU: Penn State University,Q1,0,1
R_1GQNxNb6PnCT4c1,PSU: Penn State University,Q3,1,1
R_sYwkzjs7HGM6EcF,PSU: Penn State University,Q3,1,1
R_3rzeTM8x9tdbFlL,PSU: Penn State University,Q2,0,2
R_2bPkSoIazSetnIm,PSU: Penn State University,Q4,2,1
R_3j1bbFwuxfuOoGF,PSU: Penn State University,Q1,0,0
R_3j1bbFwuxfuOoGF,PSU: Penn State University,Q2,0,1
R_2WSzYG18YEdmZU3,PSU: Penn State University,Q2,0,1
R_3MDPBtHmsFd8Cy8,PSU: Penn State University,Q4,1,1
R_1o0fOxcpDDM4zAa,PSU: Penn State University,Q1,0,0
R_3rGOAFarAkjrOPA,PSU: Penn State University,Q1,0,0
R_u7TVSAJ35KqVspH,PSU: Penn State University,Q3,2,2
R_5A6ueXUACckyJaN,PSU: Penn State University,Q1,0,0
R_2tA0FQYOB28BoiU,PSU: Penn State University,Q4,2,1
R_1esiGbza5Thh6Qv,PSU: Penn State University,Q1,0,0
R_4Txwj1Z8mF7s85X,PSU: Penn State University,Q2,1,1
R_9QAP4Iv1vCc9wt3,PSU: Penn State University,Q1,0,0
R_3oHjMkrbuvCxSDv,PSU: Penn State University,Q1,0,0
R_3oHjMkrbuvCxSDv,PSU: Penn State University,Q2,0,1
R_3CLwcVOq4Xm1MZ3,PSU: Penn State University,Q1,1,1
R_3CLwcVOq4Xm1MZ3,PSU: Penn State University,Q3,1,2
R_20UJyZdtiuT8vjx,PSU: Penn State University,Q4,2,1
R_W3d0tF3CHh8NxPb,PSU: Penn State University,Q4,1,1
R_3LZHZe13wf1Xzzb,PSU: Penn State University,Q2,2,2
R_2w7DTUIvhUck9ZD,PSU: Penn State University,Q2,2,2
R_1LnS7oLQqusIsTw,PSU: Penn State University,Q4,1,1
R_1IKwytqUs3LKOLa,PSU: Penn State University,Q3,1,2
R_3GAFbni007wYCAU,PSU: Penn State University,Q1,0,1
R_OdHBEPbi4Bc3k8V,PSU: Penn State University,Q3,1,2
R_2YMnSlJ2KDI9y1r,PSU: Penn State University,Q1,0,0
R_2YMnSlJ2KDI9y1r,PSU: Penn State University,Q3,2,2
R_2v5POPIxcqguirO,PSU: Penn State University,Q2,2,2
R_2v5POPIxcqguirO,PSU: Penn State University,Q3,2,2
R_1cUGtsOcx37eqv6,PSU: Penn State University,Q1,1,2
R_Aui5ymXBPwD3pPH,PSU: Penn State University,Q3,1,2
R_8eJ3aTwMlzWRNkd,PSU: Penn State University,Q1,1,1
R_2691iXQox1fb654,PSU: Penn State University,Q4,2,1
R_3EAMEnHKQ6fJBQ5,PSU: Penn State University,Q2,0,2
R_27D91lHPQEcZufZ,PSU: Penn State University,Q2,0,1
R_27D91lHPQEcZufZ,PSU: Penn State University,Q4,2,1
R_1ouLvUC0RCWpDCA,PSU: Penn State University,Q4,1,1
R_3rZzcYci6UVbWN3,PSU: Penn State University,Q4,1,1
R_2b0H0bcLUXjhwSG,PSU: Penn State University,Q1,0,0
R_2xzdrvsBpMXmi9C,PSU: Penn State University,Q4,2,1
R_DOvncP7cS2avQIx,PSU: Penn State University,Q2,2,2
R_UyjlbEOI959NGpz,PSU: Penn State University,Q3,2,2
R_32Kmp5dZ0y3EQ0P,PSU: Penn State University,Q3,2,2
R_3hz4mpvs3jbTkPx,PSU: Penn State University,Q3,2,2
R_Qm2ScsTgFjL2Rkl,PSU: Penn State University,Q4,1,1
R_1mwlYTN4hjQ6J9M,PSU: Penn State University,Q2,2,2
R_1mwlYTN4hjQ6J9M,PSU: Penn State University,Q4,2,1
R_SZAfcLgNCkdt7Nv,PSU: Penn State University,Q1,0,1
R_SZAfcLgNCkdt7Nv,PSU: Penn State University,Q3,1,1
R_OH9kmxra9NUcBUt,PSU: Penn State University,Q1,0,1
R_1E0AWrSJc9uHZZK,PSU: Penn State University,Q1,0,0
R_XHsQQKvRjkE4jp7,PSU: Penn State University,Q1,0,1
R_11ZSlGdTcRG32gt,PSU: Penn State University,Q2,0,1
R_1FRkCc67CEMoyqf,PSU: Penn State University,Q4,2,1
R_2pM1h0Jl22vQgvU,PSU: Penn State University,Q1,1,1
R_31KM0EUmbo0bh9f,PSU: Penn State University,Q1,0,1
R_31KM0EUmbo0bh9f,PSU: Penn State University,Q3,1,2
R_3M6uwgz02U3qiWN,PSU: Penn State University,Q3,1,2
R_2uDt11NpqhwYl9R,PSU: Penn State University,Q1,0,0
R_2uss1F8RkdoZB52,PSU: Penn State University,Q4,1,1
R_12QrYjPB7QH4JLE,PSU: Penn State University,Q3,2,2
R_1QabecUoEmsoLQQ,PSU: Penn State University,Q4,1,1
R_22YvpsdWWWR5UZc,PSU: Penn State University,Q4,1,1
R_1oIqQnawnKddlm2,PSU: Penn State University,Q4,2,1
R_abdBM757mHL5Feh,PSU: Penn State University,Q3,1,2
R_XU62ucC4dii6aqt,PSU: Penn State University,Q2,2,2
R_XU62ucC4dii6aqt,PSU: Penn State University,Q4,1,1
R_1g8sY5TgQDZznR0,PSU: Penn State University,Q2,0,1
R_1g8sY5TgQDZznR0,PSU: Penn State University,Q4,2,1
R_3QQ41QmUrhPM1fk,PSU: Penn State University,Q2,0,0
R_3nHmjNeQVru0R56,PSU: Penn State University,Q2,2,1
R_RIcnzT4O49FwBah,PSU: Penn State University,Q4,0,2
R_31KLOE7TbPhJqOe,PSU: Penn State University,Q4,1,2
R_2X5xu5LHqtF2xlk,PSU: Penn State University,Q1,0,1
R_3e5p8yFviePVYdq,PSU: Penn State University,Q4,2,2
R_0TZkYvddsVO173P,PSU: Penn State University,Q1,0,1
R_2YfYUT1xJIjYOxM,PSU: Penn State University,Q3,0,2
R_3IXIPa8GlonCPfb,PSU: Penn State University,Q2,1,2
R_2e24CoYoj0XyUmY,PSU: Penn State University,Q1,1,2
R_qvW3mRZEl5DJc2J,PSU: Penn State University,Q1,0,1
R_qvW3mRZEl5DJc2J,PSU: Penn State University,Q3,0,2
R_1DHACqvlxddpRtV,PSU: Penn State University,Q4,2,1
R_554Y00rFuX1J1Sx,PSU: Penn State University,Q2,2,1
R_2wblAk1edMhLoUW,PSU: Penn State University,Q2,1,2
R_2Y50cuSYlZXoEUF,PSU: Penn State University,Q3,1,2
R_3oNt2B481hbO61p,PSU: Penn State University,Q2,0,1
R_3MN0lcXcnqY4FAi,PSU: Penn State University,Q1,0,1
R_2axlNCof4gdr2MA,PSU: Penn State University,Q4,1,1
R_290SaKGlq94q3e8,PSU: Penn State University,Q4,1,1
R_1JRT1VSStf0wERQ,PSU: Penn State University,Q1,0,1
R_0wA89wHMePjsAet,PSU: Penn State University,Q2,2,2
R_2ZP8Ypjiykhp0pn,PSU: Penn State University,Q1,0,0
R_0GR200p0tEnUx8t,PSU: Penn State University,Q3,2,2
R_cCFpr1v79p0Hsw9,PSU: Penn State University,Q2,0,2
R_RmdyOzXM3ca1Mg9,PSU: Penn State University,Q1,0,0
R_eV95J9IiXUMllJL,PSU: Penn State University,Q4,1,1
R_8CSIhxWDvZ0xGtX,PSU: Penn State University,Q4,1,1
R_aY7EsuSeJK2hyIV,PSU: Penn State University,Q2,2,2
R_3NVDNbAyFG3eyjE,PSU: Penn State University,Q4,2,2
R_xxW5R7zl1SQ7NQt,PSU: Penn State University,Q3,1,1
R_1gNqwkWurwW2UdU,PSU: Penn State University,Q2,0,1
R_3DtNLN5YlQgV68z,PSU: Penn State University,Q2,0,1
R_1IGXimyXa8pTpGd,PSU: Penn State University,Q1,0,0
R_1IGXimyXa8pTpGd,PSU: Penn State University,Q2,2,2
R_3hgzPwHBzWWInHJ,PSU: Penn State University,Q2,1,1
R_3hgzPwHBzWWInHJ,PSU: Penn State University,Q3,1,2
R_siMpY57NjIqDuAF,PSU: Penn State University,Q1,2,2
R_1gO2dWVNZxvaNad,PSU: Penn State University,Q1,0,1
R_1gO2dWVNZxvaNad,PSU: Penn State University,Q2,0,1
R_3oRgyaMbTLuMiyV,PSU: Penn State University,Q1,2,1
R_3iOo48BxWeCaH3X,PSU: Penn State University,Q1,0,0
R_2xFWHBjWjv0AgMM,PSU: Penn State University,Q3,1,2
R_2sZ9pQQhsjfrjPI,PSU: Penn State University,Q3,1,2
R_3pmYfoQiF1eoHH6,PSU: Penn State University,Q2,2,2
R_3FQKaAGMCnV4yD8,PSU: Penn State University,Q2,0,1
R_1UghnLqNa80x9GV,PSU: Penn State University,Q2,0,1
R_2zuLzFVjEex1tqL,PSU: Penn State University,Q1,0,0
R_cFTZchcxzaKlfBn,PSU: Penn State University,Q4,2,1
R_1FFebHE3R39AmHc,PSU: Penn State University,Q2,2,2
R_2yekRdhBljiyFny,PSU: Penn State University,Q4,1,1
R_VHZhE23R59BwEF3,PSU: Penn State University,Q4,2,1
R_2XcBeFtLm9cQxPI,PSU: Penn State University,Q1,1,1
R_OCGnSDlHdbL7YyZ,PSU: Penn State University,Q3,1,2
R_3eeuuuxXdL4I4xz,PSU: Penn State University,Q1,0,0
R_sqkjq1BIsYdo13P,PSU: Penn State University,Q1,1,2
R_z7H0x2Fw77lQnDz,PSU: Penn State University,Q1,0,1
R_3HXLQfZBwfb4D3o,PSU: Penn State University,Q1,1,2
R_2xG0Gby5uaEagg2,PSU: Penn State University,Q1,0,1
R_2Y9dJ1EovU7KnUZ,PSU: Penn State University,Q3,2,2
R_pyLLyAhyG1rJQFr,PSU: Penn State University,Q1,1,1
R_pyLLyAhyG1rJQFr,PSU: Penn State University,Q4,1,0
R_db4vCGLjpeFMb17,PSU: Penn State University,Q3,1,2
R_1Q5chPumneQgdLf,PSU: Penn State University,Q1,1,1
R_1Q5chPumneQgdLf,PSU: Penn State University,Q4,1,1
R_2382DWunOMxASsv,PSU: Penn State University,Q3,2,2
R_u24R1uREHUwuPZv,PSU: Penn State University,Q4,1,1
R_1QgbTA4BSyG48sI,PSU: Penn State University,Q3,1,2
R_1LLMo8ozOKNziJn,PSU: Penn State University,Q3,1,2
R_yUOu1eS8T0qTXEZ,PSU: Penn State University,Q2,0,1
R_Z46irbyTmM2EXfj,PSU: Penn State University,Q3,1,2
R_2urJD0xBghgd2gy,PSU: Penn State University,Q3,2,2
R_rdS31EdR9kAiugV,PSU: Penn State University,Q1,0,0
R_rdS31EdR9kAiugV,PSU: Penn State University,Q4,1,1
R_Tt7e8pcdKqCmgjT,PSU: Penn State University,Q1,0,1
R_1LNyrgPd47lIRtA,PSU: Penn State University,Q3,1,2
R_2wcxfZ6xnZip0vs,PSU: Penn State University,Q3,1,2
R_1PZaWCHMHLmDXit,PSU: Penn State University,Q1,2,1
R_3nUWC6uET5T9ZJO,PSU: Penn State University,Q3,1,2
R_3s6Boc8cOn0fJqZ,PSU: Penn State University,Q3,1,2
R_2yjQ1fZEpoy49zj,PSU: Penn State University,Q2,1,2
R_018VAqBGhU70NcB,PSU: Penn State University,Q4,1,1
R_3JC9UvoqX8ifLX7,PSU: Penn State University,Q3,1,2
R_9siVlV96mtcyg2R,PSU: Penn State University,Q1,2,1
R_9siVlV96mtcyg2R,PSU: Penn State University,Q3,1,1
R_cLUd6TjVAe5cV3P,PSU: Penn State University,Q1,0,1
R_cLUd6TjVAe5cV3P,PSU: Penn State University,Q2,1,1
R_cLUd6TjVAe5cV3P,PSU: Penn State University,Q4,1,1
R_DMfjr2Cu1vC5dzX,PSU: Penn State University,Q2,1,1
R_1mmSHzdtcVfs7LI,PSU: Penn State University,Q2,1,1
R_2AQdHjgWbATholG,PSU: Penn State University,Q2,2,2
R_yKHrojYcsKHXRn3,PSU: Penn State University,Q2,0,1
R_NXOYcs4PiaYOH3H,PSU: Penn State University,Q2,0,1
R_s7KG7lzoybjbmOl,PSU: Penn State University,Q1,0,1
R_2ZCQg9qcf00K0nM,PSU: Penn State University,Q3,2,2
R_1Q3O51bn5s9xleT,PSU: Penn State University,Q4,1,0
R_2c5tTfb1ODKcO6K,PSU: Penn State University,Q1,0,0
R_2cobc56gHFRNG8a,PSU: Penn State University,Q4,2,1
R_2AYDSIqiwCEuZAq,PSU: Penn State University,Q1,0,1
R_2b3pgBzclhyMXyh,PSU: Penn State University,Q1,0,0
R_2b3pgBzclhyMXyh,PSU: Penn State University,Q4,0,1
R_2e8YcmBNw9beIl7,PSU: Penn State University,Q3,0,2
R_XzakpuXrobBzlAt,PSU: Penn State University,Q3,1,2
R_XzakpuXrobBzlAt,PSU: Penn State University,Q4,0,1
R_2bOEJEeQqC8yM15,PSU: Penn State University,Q1,0,0
R_2Sk9IsqTNfiBPEW,PSU: Penn State University,Q4,2,2
R_31uSAtzx5xikiKz,PSU: Penn State University,Q4,2,1
R_3FUMswxDmcuwfYw,PSU: Penn State University,Q4,1,0
R_2bTNbUkmBAHPFip,PSU: Penn State University,Q2,1,1
R_72kRFunhVD3NdMB,PSU: Penn State University,Q1,0,0
R_AvrTXp0elFzhaHD,PSU: Penn State University,Q1,0,1
R_1kYo4wf3jPIGV9r,PSU: Penn State University,Q1,0,0
R_1kYo4wf3jPIGV9r,PSU: Penn State University,Q2,2,2
R_xyZG2y6JfXB6wgx,PSU: Penn State University,Q2,2,2
R_3nShatUN06gWw1q,PSU: Penn State University,Q4,2,1
R_yKJbA0ktkSFmhUd,PSU: Penn State University,Q4,2,2
R_W2QQnRPar7okB8Z,PSU: Penn State University,Q2,0,1
R_3ekMjWWPh8NS3U4,PSU: Penn State University,Q3,1,2
R_3EQpTuK6O15bFI3,PSU: Penn State University,Q2,0,2
R_2zIKgQSC515vGgH,PSU: Penn State University,Q1,0,0
R_1oBbHM8Ac3xqvzI,PSU: Penn State University,Q4,2,1
R_12fLjcUdydyxLqm,PSU: Penn State University,Q3,1,2
R_12fLjcUdydyxLqm,PSU: Penn State University,Q4,2,0
R_3JxFHAGWLfSlFsD,PSU: Penn State University,Q1,0,0
R_3JxFHAGWLfSlFsD,PSU: Penn State University,Q2,1,1
R_oXgsIao4ScwJzCF,PSU: Penn State University,Q2,2,2
R_oXgsIao4ScwJzCF,PSU: Penn State University,Q3,2,2
R_oXgsIao4ScwJzCF,PSU: Penn State University,Q4,1,1
R_1jWfcvTFxFcDkiB,PSU: Penn State University,Q1,0,0
R_1jWfcvTFxFcDkiB,PSU: Penn State University,Q2,1,1
R_1jWfcvTFxFcDkiB,PSU: Penn State University,Q4,0,1
R_30oPnnlYTtrHSX4,PSU: Penn State University,Q2,0,1
R_3lLz0Hg3Wys8Oy8,PSU: Penn State University,Q2,0,1
R_3lLz0Hg3Wys8Oy8,PSU: Penn State University,Q3,1,2
R_3lLz0Hg3Wys8Oy8,PSU: Penn State University,Q4,1,1
R_2wgKRwaR0uIjmkI,PSU: Penn State University,Q2,1,1
R_2wgKRwaR0uIjmkI,PSU: Penn State University,Q3,2,2
R_2wgKRwaR0uIjmkI,PSU: Penn State University,Q4,1,1
R_TnnWNxaI10T5hQt,PSU: Penn State University,Q2,1,1
R_TnnWNxaI10T5hQt,PSU: Penn State University,Q4,2,1
R_23ZCq3ASkbgUAYy,PSU: Penn State University,Q1,0,0
R_23ZCq3ASkbgUAYy,PSU: Penn State University,Q2,2,2
R_2f7nkNb2zS8H2g2,PSU: Penn State University,Q4,2,1
R_sjwZbjnlkl9NCsV,PSU: Penn State University,Q2,2,2
R_77fqwBe36q6opjz,PSU: Penn State University,Q3,1,2
R_1cV1DtGhm19H1Xw,PSU: Penn State University,Q1,0,0
R_2PzkciotJizjipM,PSU: Penn State University,Q3,0,2
R_1pQLqkVsTNbRlLM,PSU: Penn State University,Q4,1,1
R_1lzrW3mdik35oJj,PSU: Penn State University,Q1,1,1
R_2v1fsCs1kEbqueg,PSU: Penn State University,Q1,0,1
R_3iywfbyAzX3I2QF,PSU: Penn State University,Q4,1,1
R_3LXqhD35HXyHSid,PSU: Penn State University,Q2,2,2
R_1FEZgK7FQnublWL,PSU: Penn State University,Q3,0,1
R_25QrdHcfYFQLb14,PSU: Penn State University,Q2,1,2
R_2PdtYczau7Uk4XE,PSU: Penn State University,Q1,0,1
R_2PdtYczau7Uk4XE,PSU: Penn State University,Q4,2,1
R_322DIW2eF1XRLhg,PSU: Penn State University,Q2,0,1
R_27cWrRaucZV9ZHR,PSU: Penn State University,Q1,0,0
R_3EQjYy7s90EI2Ki,PSU: Penn State University,Q1,0,0
R_1dlUP4QUv48wynf,PSU: Penn State University,Q1,0,0
R_YW8EJmeK0wImyZz,PSU: Penn State University,Q3,2,2
R_1DFQdb69WemdNys,PSU: Penn State University,Q1,0,0
R_qyGOQwBR5tfVqwh,PSU: Penn State University,Q2,2,0
R_qyGOQwBR5tfVqwh,PSU: Penn State University,Q3,1,2
R_3n1e150ezwNcfjX,PSU: Penn State University,Q4,2,1
R_1E0fq86YYM68mWY,PSU: Penn State University,Q1,0,0
R_ApShLCQdDilMli1,PSU: Penn State University,Q1,0,0
R_ApShLCQdDilMli1,PSU: Penn State University,Q3,1,1
R_2pKWdWJd9mc5KE2,PSU: Penn State University,Q4,1,1
R_yQLx7RLSqdVsyyJ,PSU: Penn State University,Q3,1,2
R_DOvCNXcAsjHK9Db,PSU: Penn State University,Q2,2,1
R_UQJ6Q1e5seqAwA9,PSU: Penn State University,Q4,1,1
R_p4R7pYYluPXM9zj,PSU: Penn State University,Q1,1,1
R_1hRvIjTENafCbEr,PSU: Penn State University,Q2,0,1
R_1jpO1xjNUPpAU79,PSU: Penn State University,Q4,2,1
R_W7ivFKtOrz50dYl,PSU: Penn State University,Q1,1,1
R_W7ivFKtOrz50dYl,PSU: Penn State University,Q3,2,2
R_blLRkggJANBkeOt,PSU: Penn State University,Q1,0,1
R_2fvOPlXKiQEwhhn,PSU: Penn State University,Q2,2,2
R_77f1tkv8XYuxw7T,PSU: Penn State University,Q3,1,2
R_3qEDP0qBmXUs8eJ,PSU: Penn State University,Q1,0,1
R_3qEDP0qBmXUs8eJ,PSU: Penn State University,Q3,1,2
R_2y47BjS5CxVYIJd,PSU: Penn State University,Q3,1,1
R_1pAP96GKp6c3Jg4,PSU: Penn State University,Q3,1,2
R_3J90jYcSvNkJJHp,PSU: Penn State University,Q1,0,0
R_3J90jYcSvNkJJHp,PSU: Penn State University,Q4,2,2
R_uvO1hQKStvJoaVr,PSU: Penn State University,Q1,0,0
R_uvO1hQKStvJoaVr,PSU: Penn State University,Q2,1,1
R_1zwG3GheJUy3YpX,PSU: Penn State University,Q1,1,1
R_3L6nDWNRukOrc1m,PSU: Penn State University,Q1,0,1
R_3j8Ocp4JdK98DEY,PSU: Penn State University,Q3,1,2
R_4H00ZSmgMEwSQ1z,PSU: Penn State University,Q4,2,1
R_31Sn5BWlEKWVnr8,PSU: Penn State University,Q2,0,1
R_11i1utuIrMDjYMs,PSU: Penn State University,Q2,0,0
R_1IjhDU0xMeoASww,PSU: Penn State University,Q1,0,0
R_1IjhDU0xMeoASww,PSU: Penn State University,Q3,1,2
R_1MThKzuT1btSgvX,PSU: Penn State University,Q3,1,2
R_DCXMpO98hEtrnkl,PSU: Penn State University,Q4,1,1
R_1mgj3qy6JKzWWJG,PSU: Penn State University,Q4,1,1
R_podL09e6g0l5dO9,PSU: Penn State University,Q1,0,0
R_1laRZXiF2oCPCXC,PSU: Penn State University,Q2,1,1
R_8bGaCX0BI3WaLdL,PSU: Penn State University,Q2,1,1
R_3QRzPrIA2d7QsW7,PSU: Penn State University,Q1,0,1
R_1l4qWCd9r3WCUCW,PSU: Penn State University,Q3,2,2
R_1ItSJnB4OyQUBe8,PSU: Penn State University,Q3,1,2
R_3O78zGSMErYisHd,PSU: Penn State University,Q2,1,2
R_2rCw9t5kmF8egH9,PSU: Penn State University,Q2,0,0
R_3MajnjOA0KCQPLT,PSU: Penn State University,Q3,2,2
R_2c11E7Jpz2lbw85,PSU: Penn State University,Q4,2,2
R_1DuKzmyCC59FvPk,PSU: Penn State University,Q1,0,0
R_vDjUxGATaFwYsFz,PSU: Penn State University,Q2,1,1
R_28HXg5Q2Qm94uZb,PSU: Penn State University,Q2,1,0
R_28HXg5Q2Qm94uZb,PSU: Penn State University,Q3,1,2
R_2aaXJAZOijX3ar3,PSU: Penn State University,Q1,0,0
R_2aaXJAZOijX3ar3,PSU: Penn State University,Q4,1,1
R_3jfcG7sAwkGtSyg,PSU: Penn State University,Q4,2,2
R_3HNV3Uur6wl1wDX,PSU: Penn State University,Q3,1,2
R_1db2RSK0FN5oFhb,PSU: Penn State University,Q2,1,1
R_1LZMEsMNuqF1ZOB,PSU: Penn State University,Q3,2,2
R_1EcxLkLnrRRpXs5,PSU: Penn State University,Q3,1,2
R_3Ol9hpUgDc3ZEe2,PSU: Penn State University,Q2,0,1
R_qx8RAJyKvOEFGtr,PSU: Penn State University,Q1,0,1
R_1PYS5oXvch2tJzz,PSU: Penn State University,Q4,1,1
R_DixKoh1NMTZZ9QZ,PSU: Penn State University,Q3,2,2
R_1P64oP3YWoJKamx,PSU: Penn State University,Q1,0,0
R_1pF4Plt6PTyPbAg,PSU: Penn State University,Q1,1,1
R_1j9T1JfSTkryPpm,PSU: Penn State University,Q1,0,1
R_blJtoFTfpeSZaN3,PSU: Penn State University,Q3,1,2
R_3qUNfcn11CLZLoa,PSU: Penn State University,Q4,1,1
R_26f2Io9DmLeg91n,PSU: Penn State University,Q3,1,2
R_2b1zc6a1Pws7Qqd,PSU: Penn State University,Q4,2,0
R_2anscSkO4nbfm1b,PSU: Penn State University,Q2,2,1
R_1FmskzoxYmmuzIh,PSU: Penn State University,Q2,1,1
R_1FmskzoxYmmuzIh,PSU: Penn State University,Q4,1,1
R_3ne04Ii0pHkRV5l,PSU: Penn State University,Q2,2,1
R_1rwamSyJpKJcNl2,PSU: Penn State University,Q2,1,1
R_6Wl5C2H53FEQxNv,PSU: Penn State University,Q1,1,1
R_2EEncOMEt0gd4RP,PSU: Penn State University,Q1,2,1
R_6D8Y2wuiajW4Ol3,PSU: Penn State University,Q3,1,2
R_22traXFpGhfo9Md,PSU: Penn State University,Q3,1,2
R_1gtjnWU024zp1CU,PSU: Penn State University,Q1,0,0
R_2bHtJat0iDqhZga,PSU: Penn State University,Q1,0,1
R_2bHtJat0iDqhZga,PSU: Penn State University,Q4,2,1
R_2EgIltsIHbK3I2h,PSU: Penn State University,Q1,0,0
R_21aDofxgLNRMz1q,PSU: Penn State University,Q2,2,2
R_3fPDXFpfxZIa5uy,PSU: Penn State University,Q4,1,1
R_339iyg2GyLIQ9aS,PSU: Penn State University,Q1,0,1
R_6LmqmWYDfTbIMJH,PSU: Penn State University,Q1,0,1
R_1OqRpYbA3NPa23a,PSU: Penn State University,Q1,0,1
R_wMBudrB0DuML9o5,PSU: Penn State University,Q3,1,2
R_1CByFbT1wAS1E41,PSU: Penn State University,Q3,1,2
R_2PBj8eQxHxwNxCl,PSU: Penn State University,Q2,1,1
R_RwQb5PQUioZL1rr,PSU: Penn State University,Q1,0,0
R_2rcxyQHiNKhNtoR,PSU: Penn State University,Q2,0,0
R_1LNdS2pMOFr3Tjf,PSU: Penn State University,Q1,0,1
R_V3DZn3uwtffSr1T,PSU: Penn State University,Q1,0,0
R_V3DZn3uwtffSr1T,PSU: Penn State University,Q3,2,2
R_3hg42ZEFUwu1r2B,PSU: Penn State University,Q2,1,2
R_e5JPcHLmB0uN87n,PSU: Penn State University,Q3,1,1
R_31ZqDmFX1Ld13SF,PSU: Penn State University,Q2,1,2
R_31ZqDmFX1Ld13SF,PSU: Penn State University,Q3,2,2
R_1EhddAiSg8fhU24,PSU: Penn State University,Q4,1,1
R_2xzKPjF5TI4hDhG,PSU: Penn State University,Q3,1,0
R_2QnQXjxRKWXuo29,PSU: Penn State University,Q3,2,2
R_1GVvaNF28ym6z2y,PSU: Penn State University,Q4,1,0
R_QmJzfcoXOXHfFoR,PSU: Penn State University,Q2,1,1
R_QmJzfcoXOXHfFoR,PSU: Penn State University,Q4,2,2
R_3jSXKDJsVQoIuSG,PSU: Penn State University,Q4,1,1
R_2dDRU2yoGvvSJA0,PSU: Penn State University,Q4,1,1
R_3Es6fOdViJbi9Lc,PSU: Penn State University,Q3,2,2
R_2V7u7KbbBbVPrCi,PSU: Penn State University,Q1,0,1
R_2Ym1gryykIW2PlV,PSU: Penn State University,Q1,0,0
R_3CUfUZRvuHYdfMB,PSU: Penn State University,Q1,0,0
R_w4UZIwgrUqdJZRf,PSU: Penn State University,Q1,0,0
R_w4UZIwgrUqdJZRf,PSU: Penn State University,Q3,1,2
R_31EF2lJn04zBSyE,PSU: Penn State University,Q4,2,1
R_2PBgpb2RDYwHUP5,PSU: Penn State University,Q1,0,0
R_3fxAya5Gdm9vjHH,PSU: Penn State University,Q2,1,1
R_3fxAya5Gdm9vjHH,PSU: Penn State University,Q4,2,1
R_2EFyapyJL0Yg4ZU,PSU: Penn State University,Q4,1,1
R_xrTsyNPILaqvjNL,PSU: Penn State University,Q2,2,2
R_xrTsyNPILaqvjNL,PSU: Penn State University,Q3,0,2
R_2VfrUtfIAFaVJ9d,PSU: Penn State University,Q4,2,1
R_8GrDjEcTqUBLDBn,PSU: Penn State University,Q3,1,2
R_1FaL9yghnesgNnK,PSU: Penn State University,Q4,1,1
R_TmXHcAgc2nx6hUJ,PSU: Penn State University,Q1,0,0
R_TmXHcAgc2nx6hUJ,PSU: Penn State University,Q3,1,2
R_TmXHcAgc2nx6hUJ,PSU: Penn State University,Q4,1,1
R_1rDGbyYJ8OIB3HL,PSU: Penn State University,Q1,2,1
R_3FQgwkCikl5bGEE,PSU: Penn State University,Q1,0,1
R_1DOy93SEXe3V2Mz,PSU: Penn State University,Q2,2,2
R_1l60oBOe8Ri4gTo,PSU: Penn State University,Q2,0,1
R_1l60oBOe8Ri4gTo,PSU: Penn State University,Q3,1,2
R_b42XBfiXvInxVip,PSU: Penn State University,Q1,0,1
R_b42XBfiXvInxVip,PSU: Penn State University,Q2,0,0
R_3PS0xHmHfmi1ah3,PSU: Penn State University,Q2,0,0
R_xt21MbxLsPCFft7,PSU: Penn State University,Q3,2,2
R_3NQznBJlYMHC3uc,PSU: Penn State University,Q3,2,2
R_1rcV9mKl1dADmZm,PSU: Penn State University,Q1,1,1
R_1IzvOEvu3QQbNYy,PSU: Penn State University,Q1,0,0
R_1U4AFpEJAiSsaU9,PSU: Penn State University,Q1,0,1
R_TcMWmTLxONPUZhv,PSU: Penn State University,Q2,1,1
R_3F39k6JpgKYPdsd,PSU: Penn State University,Q2,2,2
R_T6nVb7gN52gZLWx,PSU: Penn State University,Q4,0,0
R_8EtWC6Ar2sBXNqH,"UCSB: University of California, Santa Barbara",Q2A,0,0
R_1pGNn1DgfcF55uP,"UCSB: University of California, Santa Barbara",Q4B,1,1
R_7dLjjWKZdw7YbPY,"UCSB: University of California, Santa Barbara",Q4A,1,1
R_7dLjjWKZdw7YbPY,"UCSB: University of California, Santa Barbara",Q4B,0,0
R_1QPnFPjL5CdqqXe,"UCSB: University of California, Santa Barbara",Q2A,0,0
R_1qDN9J3gws3vZoX,"UCSB: University of California, Santa Barbara",Q4A,2,2
